checkpoint,dataset,snr,metric,mean,lower,upper,n_participants
ft_B,tablet_writing,20.0,Number_of_submovements_per_second,8.654194670649511,8.091882325257291,9.216507016041732,40
ft_B,tablet_writing,inf,Reconstruction_R2,0.866804280649301,0.8513002946516813,0.8823082666469207,38
ft_B,tablet_writing,inf,Reconstruction_MASE,0.2944020646265665,0.273566576826507,0.315237552426626,38
ft_B,tablet_writing,inf,Number_of_submovements_per_second,9.209637794503593,8.728875045282788,9.690400543724397,38
ft_B,whacamole,10.0,Reconstruction_R2,0.8917987085878849,0.8770120197550149,0.906585397420755,128
ft_B,whacamole,10.0,Reconstruction_MASE,0.3438384903125,0.32447131223584674,0.3632056683891533,128
ft_B,whacamole,10.0,Number_of_submovements_per_second,3.554167818801943,3.39786823068161,3.7104674069222763,128
ft_B,whacamole,20.0,Reconstruction_R2,0.9203492612577975,0.9060470363541944,0.9346514861614006,128
ft_B,whacamole,20.0,Reconstruction_MASE,0.243735325078125,0.2246895115675213,0.26278113858872876,128
ft_B,whacamole,20.0,Number_of_submovements_per_second,4.752488977974281,4.521715115105456,4.983262840843105,128
ft_B,whacamole,inf,Reconstruction_R2,0.923999679274857,0.9097226643746742,0.9382766941750399,128
ft_B,whacamole,inf,Reconstruction_MASE,0.22350370151562501,0.20417929208446878,0.24282811094678125,128
ft_B,whacamole,inf,Number_of_submovements_per_second,5.233880665618926,4.97517035272852,5.492590978509333,128
ft_B2,Fitts,10.0,Reconstruction_R2,0.8682928175359835,0.8313536283877999,0.9052320066841671,10
ft_B2,Fitts,10.0,Reconstruction_MASE,0.30214734940081167,0.25952162058691525,0.3447730782147081,10
ft_B2,Fitts,10.0,Number_of_submovements_per_second,1.6140169108599458,1.3279827200668113,1.9000511016530803,10
ft_B2,Fitts,20.0,Reconstruction_R2,0.8910063464687374,0.8520509292156803,0.9299617637217946,10
ft_B2,Fitts,20.0,Reconstruction_MASE,0.2707124590730833,0.22294729344671327,0.3184776246994533,10
ft_B2,Fitts,20.0,Number_of_submovements_per_second,1.7474420554774555,1.4409613700492525,2.0539227409056586,10
ft_B2,Fitts,inf,Reconstruction_R2,0.8488809732082677,0.7957316757491881,0.9020302706673473,10
ft_B2,Fitts,inf,Reconstruction_MASE,0.31692217808118583,0.2551682299074915,0.3786761262548802,10
ft_B2,Fitts,inf,Number_of_submovements_per_second,2.0214384779244066,1.789569534268314,2.2533074215804993,10
ft_B2,crank,10.0,Reconstruction_R2,0.8907845736579512,0.8830631056392214,0.8985060416766809,5
ft_B2,crank,10.0,Reconstruction_MASE,0.07201800687349828,0.061393806363892446,0.08264220738310413,5
ft_B2,crank,10.0,Number_of_submovements_per_second,4.678482757524755,4.5111050279806175,4.845860487068892,5
ft_B2,crank,20.0,Reconstruction_R2,0.9256176053405879,0.9056497893789076,0.9455854213022682,5
ft_B2,crank,20.0,Reconstruction_MASE,0.05032121469607059,0.04397583378632151,0.05666659560581968,5
ft_B2,crank,20.0,Number_of_submovements_per_second,5.147242263834049,5.0663516262997765,5.228132901368322,5
ft_B2,crank,inf,Reconstruction_R2,0.9080609662878301,0.8931503821901168,0.9229715503855433,5
ft_B2,crank,inf,Reconstruction_MASE,0.0590353426165106,0.054834579728384146,0.06323610550463704,5
ft_B2,crank,inf,Number_of_submovements_per_second,5.305038209237081,5.160639224848586,5.449437193625576,5
ft_B2,object_moving,10.0,Reconstruction_R2,0.9059903254710807,0.8777964146868278,0.9341842362553336,5
ft_B2,object_moving,10.0,Reconstruction_MASE,0.17025007881481483,0.15492736934949622,0.18557278828013343,5
ft_B2,object_moving,10.0,Number_of_submovements_per_second,2.1790281838515684,2.0599540677916375,2.2981022999114993,5
ft_B2,object_moving,20.0,Reconstruction_R2,0.9716606571316746,0.9657225453818158,0.9775987688815334,5
ft_B2,object_moving,20.0,Reconstruction_MASE,0.09460975060834369,0.09034473728144905,0.09887476393523832,5
ft_B2,object_moving,20.0,Number_of_submovements_per_second,3.0486805183711425,2.8982335461018502,3.199127490640435,5
ft_B2,object_moving,inf,Reconstruction_R2,0.9612071944607627,0.9354597116780051,0.9869546772435204,5
ft_B2,object_moving,inf,Reconstruction_MASE,0.10033660100071225,0.07729359427446637,0.12337960772695812,5
ft_B2,object_moving,inf,Number_of_submovements_per_second,3.7603681961663513,3.574498243413993,3.9462381489187095,5
ft_B2,pointing,10.0,Reconstruction_R2,0.9643234887839237,0.9093140426120723,1.0193329349557751,2
ft_B2,pointing,10.0,Reconstruction_MASE,0.20579268375335774,0.1759069305721059,0.23567843693460958,2
ft_B2,pointing,10.0,Number_of_submovements_per_second,0.8830146977043414,0.061768789249821654,1.704260606158861,2
ft_B2,pointing,20.0,Reconstruction_R2,0.9756253918596343,0.9408850055392591,1.0103657781800093,2
ft_B2,pointing,20.0,Reconstruction_MASE,0.1627260489240196,0.05214468721724429,0.2733074106307949,2
