checkpoint,dataset,snr,metric,median,lower,upper,n_participants,interval
ft_B2,tablet_writing,20.0,Reconstruction_MASE,0.314352347875,0.2240096711,0.4155524944375,40,p2.5–p97.5
ft_B2,tablet_writing,20.0,Number_of_submovements_per_second,9.011970162391663,4.870195317082107,12.015000186860561,40,p2.5–p97.5
ft_B2,tablet_writing,inf,Reconstruction_R2,0.8710862298806508,0.7765671908855438,0.958759069442749,38,min–max
ft_B2,tablet_writing,inf,Reconstruction_MASE,0.27890358,0.19453232,0.44262725,38,min–max
ft_B2,tablet_writing,inf,Number_of_submovements_per_second,9.413051158189774,6.312408149242401,11.362520903348923,38,min–max
ft_B2,whacamole,10.0,Reconstruction_R2,0.925694614648819,0.655423504114151,0.9559906274080276,128,p2.5–p97.5
ft_B2,whacamole,10.0,Reconstruction_MASE,0.315248415,0.245929522,0.6928442200000001,128,p2.5–p97.5
ft_B2,whacamole,10.0,Number_of_submovements_per_second,3.664606064558029,1.5555437095463276,4.682593714445829,128,p2.5–p97.5
ft_B2,whacamole,20.0,Reconstruction_R2,0.9554555416107178,0.6985342621803283,0.9824637919664383,128,p2.5–p97.5
ft_B2,whacamole,20.0,Reconstruction_MASE,0.21233172,0.156436584,0.6191547505000004,128,p2.5–p97.5
ft_B2,whacamole,20.0,Number_of_submovements_per_second,5.091140046715736,1.829446339979768,6.597571201622486,128,p2.5–p97.5
ft_B2,whacamole,inf,Reconstruction_R2,0.9588117301464081,0.6654437258839607,0.984664100408554,128,p2.5–p97.5
ft_B2,whacamole,inf,Reconstruction_MASE,0.19393669,0.13736777549999998,0.626531712,128,p2.5–p97.5
ft_B2,whacamole,inf,Number_of_submovements_per_second,5.693837106227875,1.9246504995971918,7.174437537789345,128,p2.5–p97.5
ft_released,Fitts,10.0,Reconstruction_R2,0.8659476341623249,0.8112520575523376,0.9474979837735494,10,min–max
ft_released,Fitts,10.0,Reconstruction_MASE,0.301766494625,0.224291924,0.359437141,10,min–max
ft_released,Fitts,10.0,Number_of_submovements_per_second,1.3114988810848445,1.0805043048458174,2.0242684334516525,10,min–max
ft_released,Fitts,20.0,Reconstruction_R2,0.897489007064688,0.7427715105669839,0.9591162337197198,10,min–max
ft_released,Fitts,20.0,Reconstruction_MASE,0.2601797466194332,0.18168323777777778,0.4286043678571429,10,min–max
ft_released,Fitts,20.0,Number_of_submovements_per_second,1.4814072714652866,1.14993772420444,2.233210550621152,10,min–max
ft_released,Fitts,inf,Reconstruction_R2,0.8669906587650378,0.7220865935087204,0.9278053442637125,10,min–max
ft_released,Fitts,inf,Reconstruction_MASE,0.28485275614583333,0.21620243333333333,0.46005171250000004,10,min–max
ft_released,Fitts,inf,Number_of_submovements_per_second,1.7261166764157159,0.9568289779126644,2.2638173550367355,10,min–max
ft_released,crank,10.0,Reconstruction_R2,0.8870305972439902,0.8673831905637469,0.9048788757885203,5,min–max
ft_released,crank,10.0,Reconstruction_MASE,0.0701804094642857,0.06032032541176471,0.08225932867857143,5,min–max
ft_released,crank,10.0,Number_of_submovements_per_second,5.262575360635917,4.998304042965174,5.36352242742266,5,min–max
ft_released,crank,20.0,Reconstruction_R2,0.9188667113582293,0.9120009472736945,0.9489623733929226,5,min–max
ft_released,crank,20.0,Reconstruction_MASE,0.04760260565384615,0.046043683952380954,0.05440565839393939,5,min–max
ft_released,crank,20.0,Number_of_submovements_per_second,5.645451843738556,5.528778777672694,5.701131355017424,5,min–max
ft_released,crank,inf,Reconstruction_R2,0.884431085803292,0.8644323555322794,0.9240256834913183,5,min–max
ft_released,crank,inf,Reconstruction_MASE,0.06456007366666666,0.06352891016000001,0.06765168634615384,5,min–max
ft_released,crank,inf,Number_of_submovements_per_second,5.8999869014535635,5.683633767896229,6.146751022338867,5,min–max
ft_released,object_moving,10.0,Reconstruction_R2,0.9374049762884776,0.9268992145856222,0.9501111948931659,5,min–max
ft_released,object_moving,10.0,Reconstruction_MASE,0.150218187,0.13597256948148148,0.15439603703333335,5,min–max
ft_released,object_moving,10.0,Number_of_submovements_per_second,2.249227815440723,2.130293262501558,2.4474103208631277,5,min–max
ft_released,object_moving,20.0,Reconstruction_R2,0.9725248857780739,0.969811390553202,0.9760501980781555,5,min–max
ft_released,object_moving,20.0,Reconstruction_MASE,0.09726927226666666,0.09191401456521739,0.09916417117857143,5,min–max
ft_released,object_moving,20.0,Number_of_submovements_per_second,3.2596428190236506,3.0633577592670918,3.748964974656701,5,min–max
ft_released,object_moving,inf,Reconstruction_R2,0.9750066780381732,0.951805421939263,0.9767733032886798,5,min–max
ft_released,object_moving,inf,Reconstruction_MASE,0.09347984294444445,0.0887475123076923,0.11002568353846155,5,min–max
ft_released,object_moving,inf,Number_of_submovements_per_second,4.053042559669568,3.8689663292219243,4.129303031815932,5,min–max
ft_released,pointing,10.0,Reconstruction_R2,0.9677136361016749,0.9642838201825581,0.9711434520207919,2,min–max
ft_released,pointing,10.0,Reconstruction_MASE,0.20224344835653235,0.20012535353846153,0.20436154317460317,2,min–max
ft_released,pointing,10.0,Number_of_submovements_per_second,0.8436952084507588,0.7869861288262265,0.9004042880752912,2,min–max
ft_released,pointing,20.0,Reconstruction_R2,0.9809764822908477,0.9805405280169319,0.9814124365647634,2,min–max
ft_released,pointing,20.0,Reconstruction_MASE,0.15598020014362746,0.14857823547058824,0.16338216481666665,2,min–max
ft_released,pointing,20.0,Number_of_submovements_per_second,1.5868459979811793,1.3185829618562233,1.8551090341061354,2,min–max
ft_released,pointing,inf,Reconstruction_R2,0.9839952976816815,0.9818599366430026,0.9861306587203604,2,min–max
ft_released,pointing,inf,Reconstruction_MASE,0.13528078527770981,0.13448260468656717,0.13607896586885246,2,min–max
ft_released,pointing,inf,Number_of_submovements_per_second,2.760822031932266,2.464217114359585,3.057426949504946,2,min–max
ft_released,steering,10.0,Reconstruction_R2,0.943424655840947,0.9364889025688171,0.9539979435503483,9,min–max
ft_released,steering,10.0,Reconstruction_MASE,0.2402419781818182,0.21412734571428574,0.2580475722222222,9,min–max
ft_released,steering,10.0,Number_of_submovements_per_second,2.8621126310183453,2.578357164748013,3.327156648039818,9,min–max
ft_released,steering,20.0,Reconstruction_R2,0.968136974175771,0.9613308273255825,0.9791453331708908,9,min–max
ft_released,steering,20.0,Reconstruction_MASE,0.1506715386666667,0.126603295,0.16070683916666667,9,min–max
ft_released,steering,20.0,Number_of_submovements_per_second,4.066686208049457,3.727795973420143,4.405995346605778,9,min–max
ft_released,steering,inf,Reconstruction_R2,0.9700589378674825,0.967064638932546,0.9810350642484778,9,min–max
ft_released,steering,inf,Reconstruction_MASE,0.14092355058823527,0.11533949947058823,0.144315308,9,min–max
ft_released,steering,inf,Number_of_submovements_per_second,5.598669350147247,4.9899971298873425,5.932644933462143,9,min–max
ft_released,tablet_writing,10.0,Reconstruction_R2,0.8064205270064505,0.730941891670227,0.8981969952583313,33,min–max
ft_released,tablet_writing,10.0,Reconstruction_MASE,0.38533556,0.29647467,0.55342454,33,min–max
ft_released,tablet_writing,10.0,Number_of_submovements_per_second,7.472973018884659,4.621359705924988,10.136986076831818,33,min–max
ft_released,tablet_writing,20.0,Reconstruction_R2,0.8549754709005356,0.7782948046922683,0.9580758728086949,40,p2.5–p97.5
ft_released,tablet_writing,20.0,Reconstruction_MASE,0.321090688,0.19966227,0.41359154075000004,40,p2.5–p97.5
ft_released,tablet_writing,20.0,Number_of_submovements_per_second,8.796792089939117,5.3747820518910885,11.332099892199038,40,p2.5–p97.5
ft_released,tablet_writing,inf,Reconstruction_R2,0.8590598404407501,0.7472818493843079,0.9521981477737428,38,min–max
ft_released,tablet_writing,inf,Reconstruction_MASE,0.2941208716666667,0.20562448,0.495064175,38,min–max
ft_released,tablet_writing,inf,Number_of_submovements_per_second,9.267906977662019,5.98201185464859,11.473353803157806,38,min–max
ft_released,whacamole,10.0,Reconstruction_R2,0.9283804297447205,0.6680346444249153,0.9593704327940941,128,p2.5–p97.5
ft_released,whacamole,10.0,Reconstruction_MASE,0.31166384999999996,0.24391304025,0.6519235405000001,128,p2.5–p97.5
ft_released,whacamole,10.0,Number_of_submovements_per_second,3.5452599450945854,1.4044916443526745,4.444654785096645,128,p2.5–p97.5
ft_released,whacamole,20.0,Reconstruction_R2,0.9576607644557953,0.706464660167694,0.9821480050683021,128,p2.5–p97.5
ft_released,whacamole,20.0,Reconstruction_MASE,0.21019353,0.15386934900000002,0.5555131050000002,128,p2.5–p97.5
ft_released,whacamole,20.0,Number_of_submovements_per_second,4.902027994394302,1.7011359734460711,6.586661607027054,128,p2.5–p97.5
ft_released,whacamole,inf,Reconstruction_R2,0.9611209332942963,0.6837134137749672,0.983076559007168,128,p2.5–p97.5
ft_released,whacamole,inf,Reconstruction_MASE,0.18725045,0.13491097824999998,0.559769827,128,p2.5–p97.5
ft_released,whacamole,inf,Number_of_submovements_per_second,5.634700432419777,1.8018977148458362,7.291367333382368,128,p2.5–p97.5
pre_released,Fitts,10.0,Reconstruction_R2,0.8832042518890265,0.8000181972980499,0.9544455726941427,10,min–max
pre_released,Fitts,10.0,Reconstruction_MASE,0.2880701576363637,0.21625497133333335,0.34146155363636366,10,min–max
pre_released,Fitts,10.0,Number_of_submovements_per_second,1.7169528491795063,1.4218996942508966,2.307555004954338,10,min–max
pre_released,Fitts,20.0,Reconstruction_R2,0.9018015172332525,0.7733660851206098,0.9681368867556254,10,min–max
pre_released,Fitts,20.0,Reconstruction_MASE,0.2613914978947368,0.17239308444444446,0.4033755057142857,10,min–max
pre_released,Fitts,20.0,Number_of_submovements_per_second,1.6842755593825132,1.3191032997871701,2.3994800842860164,10,min–max
pre_released,Fitts,inf,Reconstruction_R2,0.8717611630757649,0.7144775787989298,0.936734139919281,10,min–max
pre_released,Fitts,inf,Reconstruction_MASE,0.2879118266666667,0.208361836,0.4751099916666666,10,min–max
pre_released,Fitts,inf,Number_of_submovements_per_second,1.8975937960203737,1.2888764180243015,2.6127636805176735,10,min–max
pre_released,crank,10.0,Reconstruction_R2,0.5764240666672036,0.5366955644944135,0.6392239672797067,5,min–max
pre_released,crank,10.0,Reconstruction_MASE,0.14060328411764705,0.134377046,0.15540855732142858,5,min–max
pre_released,crank,10.0,Number_of_submovements_per_second,3.351545991266475,3.2176709893558706,3.423089782396952,5,min–max
pre_released,crank,20.0,Reconstruction_R2,0.6670981439260336,0.558536929388841,0.7079876372308442,5,min–max
pre_released,crank,20.0,Reconstruction_MASE,0.12233206346153845,0.11534499516666667,0.127641116625,5,min–max
pre_released,crank,20.0,Number_of_submovements_per_second,3.963106721639633,3.9350500144064426,4.146209433674812,5,min–max
pre_released,crank,inf,Reconstruction_R2,0.6694040775299073,0.5735166508417863,0.738655545093395,5,min–max
pre_released,crank,inf,Reconstruction_MASE,0.12125110651851852,0.11499710564000001,0.12566480715384615,5,min–max
pre_released,crank,inf,Number_of_submovements_per_second,4.991014897823334,4.593743332303488,5.765462493896484,5,min–max
pre_released,object_moving,10.0,Reconstruction_R2,0.919191430012385,0.9103858158701942,0.923084756731987,5,min–max
pre_released,object_moving,10.0,Reconstruction_MASE,0.16570848983333333,0.16259915428571428,0.17778740346666666,5,min–max
pre_released,object_moving,10.0,Number_of_submovements_per_second,2.37833329786857,2.3000709446413174,2.6389643540605903,5,min–max
pre_released,object_moving,20.0,Reconstruction_R2,0.942711885770162,0.9139115005731583,0.9578736786331449,5,min–max
pre_released,object_moving,20.0,Reconstruction_MASE,0.1237412407037037,0.11910960753571428,0.1639387916,5,min–max
pre_released,object_moving,20.0,Number_of_submovements_per_second,3.279323846101761,3.061449609696865,3.455968720040151,5,min–max
pre_released,object_moving,inf,Reconstruction_R2,0.9583095886089184,0.9486443492082449,0.9714412345336034,5,min–max
pre_released,object_moving,inf,Reconstruction_MASE,0.11540117438461538,0.10118983480769231,0.12296356634615384,5,min–max
pre_released,object_moving,inf,Number_of_submovements_per_second,4.971954143709606,4.5991975011733865,5.335697064606043,5,min–max
pre_released,pointing,10.0,Reconstruction_R2,0.9714558191934057,0.968964537930867,0.9739471004559443,2,min–max
pre_released,pointing,10.0,Reconstruction_MASE,0.19732942231868134,0.19569797692307692,0.19896086771428573,2,min–max
pre_released,pointing,10.0,Number_of_submovements_per_second,1.2196552555039253,1.0620183732715391,1.3772921377363114,2,min–max
pre_released,pointing,20.0,Reconstruction_R2,0.9763444431272208,0.9760923867716509,0.9765964994827906,2,min–max
pre_released,pointing,20.0,Reconstruction_MASE,0.1706501697387255,0.16531863829411764,0.17598170118333334,2,min–max
pre_released,pointing,20.0,Number_of_submovements_per_second,1.962665810564752,1.8025176168200285,2.1228140043094754,2,min–max
pre_released,pointing,inf,Reconstruction_R2,0.9750103813265425,0.9695562729194983,0.9804644897335866,2,min–max
pre_released,pointing,inf,Reconstruction_MASE,0.16207651532823586,0.1602339931639344,0.1639190374925373,2,min–max
pre_released,pointing,inf,Number_of_submovements_per_second,3.928300250063673,3.642309960255872,4.214290539871474,2,min–max
pre_released,steering,10.0,Reconstruction_R2,0.9408331567590887,0.9315200010935466,0.9548832699656487,9,min–max
pre_released,steering,10.0,Reconstruction_MASE,0.24029739363636365,0.2137737057142857,0.25988611222222224,9,min–max
pre_released,steering,10.0,Number_of_submovements_per_second,3.5103455185890198,3.1528694182634354,4.0765558779239655,9,min–max
pre_released,steering,20.0,Reconstruction_R2,0.9606927474339803,0.9526284337043762,0.9722369238734245,9,min–max
pre_released,steering,20.0,Reconstruction_MASE,0.17334242833333333,0.14833041249999998,0.183587936875,9,min–max
pre_released,steering,20.0,Number_of_submovements_per_second,4.298205027977626,3.858709093183279,4.682689290493727,9,min–max
pre_released,steering,inf,Reconstruction_R2,0.9630757437811958,0.9570473392804464,0.9746702734161826,9,min–max
pre_released,steering,inf,Reconstruction_MASE,0.163758969375,0.1378319605882353,0.1758449782352941,9,min–max
pre_released,steering,inf,Number_of_submovements_per_second,5.937609821557999,5.24363586679101,6.125830799341202,9,min–max
pre_released,tablet_writing,10.0,Reconstruction_R2,0.7973880767822266,0.7013032833735148,0.901969313621521,33,min–max
pre_released,tablet_writing,10.0,Reconstruction_MASE,0.38895636666666666,0.2984254766666667,0.55645597,33,min–max
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,7.777688831090927,4.838353246450424,9.589040279388428,33,min–max
pre_released,tablet_writing,20.0,Reconstruction_R2,0.8232764601707458,0.7488573357462883,0.9555648624897003,40,p2.5–p97.5
pre_released,tablet_writing,20.0,Reconstruction_MASE,0.3533669966666667,0.2031747835,0.45574622324999997,40,p2.5–p97.5
pre_released,tablet_writing,20.0,Number_of_submovements_per_second,8.054795573864665,5.056039363145828,9.76000030338764,40,p2.5–p97.5
pre_released,tablet_writing,inf,Reconstruction_R2,0.8473391234874725,0.6951899230480194,0.9417711496353148,38,min–max
pre_released,tablet_writing,inf,Reconstruction_MASE,0.32269146471428567,0.21260703,0.51821003,38,min–max
pre_released,tablet_writing,inf,Number_of_submovements_per_second,8.768787663429976,5.185185223817825,10.07299304008484,38,min–max
pre_released,whacamole,10.0,Reconstruction_R2,0.9148249626159668,0.6421893388032913,0.9469514176249504,128,p2.5–p97.5
pre_released,whacamole,10.0,Reconstruction_MASE,0.33722033500000004,0.27039220625,0.68550031,128,p2.5–p97.5
pre_released,whacamole,10.0,Number_of_submovements_per_second,3.8268665224313736,1.6019215313717723,4.7391006499528885,128,p2.5–p97.5
pre_released,whacamole,20.0,Reconstruction_R2,0.9394252300262452,0.6679517596960067,0.9742402315139772,128,p2.5–p97.5
pre_released,whacamole,20.0,Reconstruction_MASE,0.256122725,0.18417536799999998,0.6099136852500002,128,p2.5–p97.5
pre_released,whacamole,20.0,Number_of_submovements_per_second,4.39217671751976,1.6814749678596854,5.835507631301881,128,p2.5–p97.5
pre_released,whacamole,inf,Reconstruction_R2,0.9439021348953247,0.6722507834434509,0.9739453583955764,128,p2.5–p97.5
pre_released,whacamole,inf,Reconstruction_MASE,0.234360345,0.17390140725,0.58968830025,128,p2.5–p97.5
pre_released,whacamole,inf,Number_of_submovements_per_second,4.982152059674263,1.6485447697341442,6.382961992174388,128,p2.5–p97.5
pre_rerun,Fitts,10.0,Reconstruction_R2,0.8871297045187516,0.7890200257301331,0.9530208706855774,10,min–max
pre_rerun,Fitts,10.0,Reconstruction_MASE,0.28761911469696966,0.21826857066666666,0.38539116727272726,10,min–max
pre_rerun,Fitts,10.0,Number_of_submovements_per_second,1.69150207657367,1.452603618381545,2.50467989932407,10,min–max
pre_rerun,Fitts,20.0,Reconstruction_R2,0.9020201262946312,0.7941535413265228,0.970768517918057,10,min–max
pre_rerun,Fitts,20.0,Reconstruction_MASE,0.26641002736842107,0.16635867000000001,0.4284285392857143,10,min–max
pre_rerun,Fitts,20.0,Number_of_submovements_per_second,1.7207835603039712,1.3661008161541663,2.6758468282573364,10,min–max
pre_rerun,Fitts,inf,Reconstruction_R2,0.8626094454278548,0.7110898147026697,0.9276495933532715,10,min–max
pre_rerun,Fitts,inf,Reconstruction_MASE,0.3236993669791667,0.2213833246666667,0.5114956683333333,10,min–max
pre_rerun,Fitts,inf,Number_of_submovements_per_second,2.104844806848892,1.3476424366235733,2.8183067739009857,10,min–max
pre_rerun,crank,10.0,Reconstruction_R2,0.5589778914171106,0.5021214272294726,0.5915144724505288,5,min–max
pre_rerun,crank,10.0,Reconstruction_MASE,0.1466550645,0.1356391311764706,0.1601568005,5,min–max
pre_rerun,crank,10.0,Number_of_submovements_per_second,3.5212812439671586,3.451599079896422,3.663128813994782,5,min–max
pre_rerun,crank,20.0,Reconstruction_R2,0.6281852034422067,0.5906596581141154,0.6737879088946751,5,min–max
pre_rerun,crank,20.0,Reconstruction_MASE,0.126319597,0.1206234625,0.12810706666666669,5,min–max
pre_rerun,crank,20.0,Number_of_submovements_per_second,4.162092357873917,4.066500477492809,4.371425537392497,5,min–max
pre_rerun,crank,inf,Reconstruction_R2,0.3555157861926339,-0.7670137194486765,0.6779870589574178,5,min–max
pre_rerun,crank,inf,Reconstruction_MASE,0.1452031075,0.1311212212,0.22317103653846154,5,min–max
pre_rerun,crank,inf,Number_of_submovements_per_second,4.321979700841687,3.862945130811288,5.068956273794174,5,min–max
pre_rerun,object_moving,10.0,Reconstruction_R2,0.9200377662976583,0.8956084271272023,0.9435551822185516,5,min–max
pre_rerun,object_moving,10.0,Reconstruction_MASE,0.16056276666666666,0.1499832968,0.187243481,5,min–max
pre_rerun,object_moving,10.0,Number_of_submovements_per_second,2.5394867041281293,2.2524470780044794,2.6955968253314495,5,min–max
pre_rerun,object_moving,20.0,Reconstruction_R2,0.9563067399937174,0.9465967203889575,0.9626725355784098,5,min–max
pre_rerun,object_moving,20.0,Reconstruction_MASE,0.11933565152173914,0.1131820479,0.12907284074074074,5,min–max
pre_rerun,object_moving,20.0,Number_of_submovements_per_second,3.13993069032828,2.9850637055933475,3.4678720044238225,5,min–max
pre_rerun,object_moving,inf,Reconstruction_R2,0.9367991823416489,0.9356689338500683,0.9695521548942283,5,min–max
pre_rerun,object_moving,inf,Reconstruction_MASE,0.12795958061538462,0.10780969537037037,0.14116399073076924,5,min–max
pre_rerun,object_moving,inf,Number_of_submovements_per_second,4.5690009494622545,4.289821798984821,5.540897995233536,5,min–max
pre_rerun,pointing,10.0,Reconstruction_R2,0.9741113368844811,0.9715353818166823,0.9766872919522799,2,min–max
pre_rerun,pointing,10.0,Reconstruction_MASE,0.1905069368876679,0.18815326107692307,0.1928606126984127,2,min–max
pre_rerun,pointing,10.0,Number_of_submovements_per_second,1.3421451867807097,1.1876653369870924,1.496625036574327,2,min–max
pre_rerun,pointing,20.0,Reconstruction_R2,0.9763924267654326,0.9757677737404319,0.9770170797904333,2,min–max
pre_rerun,pointing,20.0,Reconstruction_MASE,0.16998425556519609,0.16385288639705883,0.17611562473333334,2,min–max
pre_rerun,pointing,20.0,Number_of_submovements_per_second,2.003249178229667,1.9925696720533512,2.0139286844059825,2,min–max
pre_rerun,pointing,inf,Reconstruction_R2,0.9697587451507212,0.9577133744510252,0.9818041158504174,2,min–max
pre_rerun,pointing,inf,Reconstruction_MASE,0.16858901058074383,0.1556839408032787,0.18149408035820894,2,min–max
pre_rerun,pointing,inf,Number_of_submovements_per_second,3.5722820489873124,3.4377519319306558,3.7068121660439695,2,min–max
pre_rerun,steering,10.0,Reconstruction_R2,0.9473134875297546,0.9385358413060506,0.9593679271638393,9,min–max
pre_rerun,steering,10.0,Reconstruction_MASE,0.23242671083333333,0.2087360042857143,0.25277797444444444,9,min–max
pre_rerun,steering,10.0,Number_of_submovements_per_second,3.469827603548765,3.0900595989078283,3.9787922352552414,9,min–max
pre_rerun,steering,20.0,Reconstruction_R2,0.9639834483464559,0.9579138159751892,0.9755696691572666,9,min–max
pre_rerun,steering,20.0,Reconstruction_MASE,0.16460062,0.141133529375,0.17546365083333335,9,min–max
pre_rerun,steering,20.0,Number_of_submovements_per_second,4.138324496646722,3.755390918813646,4.4983213394880295,9,min–max
pre_rerun,steering,inf,Reconstruction_R2,0.9663824107911851,0.9619513233502706,0.9769130314097685,9,min–max
pre_rerun,steering,inf,Reconstruction_MASE,0.1563093411111111,0.13084442823529413,0.16336343066666667,9,min–max
pre_rerun,steering,inf,Number_of_submovements_per_second,5.611641062423587,5.010039824992418,5.772403419017792,9,min–max
pre_rerun,tablet_writing,10.0,Reconstruction_R2,0.7966490685939789,0.6727162599563599,0.9056186676025392,33,min–max
pre_rerun,tablet_writing,10.0,Reconstruction_MASE,0.388636955,0.27923808,0.50079306,33,min–max
pre_rerun,tablet_writing,10.0,Number_of_submovements_per_second,7.803924381732941,5.3043171763420105,10.136986076831818,33,min–max
pre_rerun,tablet_writing,20.0,Reconstruction_R2,0.8286916514237721,0.7533956184983254,0.9407444268465042,40,p2.5–p97.5
pre_rerun,tablet_writing,20.0,Reconstruction_MASE,0.353540244,0.213345912375,0.4589894628125,40,p2.5–p97.5
pre_rerun,tablet_writing,20.0,Number_of_submovements_per_second,8.288873327629908,4.6061618202365935,10.593673411756752,40,p2.5–p97.5
pre_rerun,tablet_writing,inf,Reconstruction_R2,0.8493386407693226,0.7377963960170746,0.9415096640586852,38,min–max
pre_rerun,tablet_writing,inf,Reconstruction_MASE,0.3085894080952381,0.22972841,0.48656678,38,min–max
pre_rerun,tablet_writing,inf,Number_of_submovements_per_second,8.546439334750175,5.185185223817825,11.538461744785309,38,min–max
pre_rerun,whacamole,10.0,Reconstruction_R2,0.9134767651557922,0.6276525810360909,0.9466209456324578,128,p2.5–p97.5
pre_rerun,whacamole,10.0,Reconstruction_MASE,0.340354985,0.26889321600000005,0.7180634050000001,128,p2.5–p97.5
pre_rerun,whacamole,10.0,Number_of_submovements_per_second,3.977048769593239,1.7557591376826167,4.994447965174913,128,p2.5–p97.5
pre_rerun,whacamole,20.0,Reconstruction_R2,0.9373514950275421,0.6357333362102509,0.9747955232858659,128,p2.5–p97.5
pre_rerun,whacamole,20.0,Reconstruction_MASE,0.25694273,0.18521841225,0.6222304587500002,128,p2.5–p97.5
pre_rerun,whacamole,20.0,Number_of_submovements_per_second,4.425287246704102,1.7761828545480967,5.956905372440816,128,p2.5–p97.5
pre_rerun,whacamole,inf,Reconstruction_R2,0.9394457638263702,0.6369224637746811,0.9744125917553902,128,p2.5–p97.5
pre_rerun,whacamole,inf,Reconstruction_MASE,0.23648302999999998,0.171759334,0.6297657425000001,128,p2.5–p97.5
pre_rerun,whacamole,inf,Number_of_submovements_per_second,5.1186396181583405,1.7046909062191844,6.403119754046202,128,p2.5–p97.5
pre_rerun_s1000,Fitts,10.0,Reconstruction_R2,0.8651641016318039,0.7869111200173696,0.9496426900227865,10,min–max
pre_rerun_s1000,Fitts,10.0,Reconstruction_MASE,0.2955627015625,0.21887817866666665,0.35009281416666665,10,min–max
pre_rerun_s1000,Fitts,10.0,Number_of_submovements_per_second,1.8895963884424418,1.361952822189778,2.2880444638431072,10,min–max
pre_rerun_s1000,Fitts,20.0,Reconstruction_R2,0.8877420673767726,0.7754924723080227,0.9699115223354764,10,min–max
pre_rerun_s1000,Fitts,20.0,Reconstruction_MASE,0.27366130097039476,0.1675396511111111,0.41612215928571433,10,min–max
pre_rerun_s1000,Fitts,20.0,Number_of_submovements_per_second,1.8198668584227562,1.265878517572817,2.5573857260100983,10,min–max
pre_rerun_s1000,Fitts,inf,Reconstruction_R2,0.869778310880065,0.7274575730164846,0.9280613660812378,10,min–max
pre_rerun_s1000,Fitts,inf,Reconstruction_MASE,0.28886272802083335,0.21649248,0.4645630733333333,10,min–max
pre_rerun_s1000,Fitts,inf,Number_of_submovements_per_second,2.021940676495433,1.2534318305552006,2.623439945280552,10,min–max
pre_rerun_s1000,crank,10.0,Reconstruction_R2,0.45477148039000376,0.3990626896128935,0.6000980053629194,5,min–max
pre_rerun_s1000,crank,10.0,Reconstruction_MASE,0.15839885696428574,0.1511136862142857,0.16171130470588235,5,min–max
pre_rerun_s1000,crank,10.0,Number_of_submovements_per_second,3.4919868497287525,3.392746387315648,3.5243957516338145,5,min–max
pre_rerun_s1000,crank,20.0,Reconstruction_R2,0.634726324906716,0.5527270262440046,0.6978090423526186,5,min–max
pre_rerun_s1000,crank,20.0,Reconstruction_MASE,0.12598323503846154,0.11969461863636364,0.13234523833333334,5,min–max
pre_rerun_s1000,crank,20.0,Number_of_submovements_per_second,3.9913252311257215,3.843354731798172,4.061513372829983,5,min–max
pre_rerun_s1000,crank,inf,Reconstruction_R2,0.6340585780143738,0.32475732840024507,0.738359409349936,5,min–max
pre_rerun_s1000,crank,inf,Reconstruction_MASE,0.12766950532142857,0.12131794656,0.149741086,5,min–max
pre_rerun_s1000,crank,inf,Number_of_submovements_per_second,4.460934855871731,4.230498909377134,4.9283174067735676,5,min–max
pre_rerun_s1000,object_moving,10.0,Reconstruction_R2,0.9276369869709015,0.9227689305941263,0.9303272604942322,5,min–max
pre_rerun_s1000,object_moving,10.0,Reconstruction_MASE,0.1653319017,0.1543702237777778,0.16831113386666666,5,min–max
pre_rerun_s1000,object_moving,10.0,Number_of_submovements_per_second,2.814119402319193,2.6927428733971386,2.929741585627198,5,min–max
pre_rerun_s1000,object_moving,20.0,Reconstruction_R2,0.9453927499276621,0.9378788530826568,0.960045892259349,5,min–max
pre_rerun_s1000,object_moving,20.0,Reconstruction_MASE,0.13473820278571427,0.1203977174347826,0.14392892595,5,min–max
pre_rerun_s1000,object_moving,20.0,Number_of_submovements_per_second,3.3633660856220455,3.245100885629654,3.7891088146716356,5,min–max
pre_rerun_s1000,object_moving,inf,Reconstruction_R2,0.9589837822649214,0.9456993547769693,0.965270248743204,5,min–max
pre_rerun_s1000,object_moving,inf,Reconstruction_MASE,0.11608471196153847,0.10339473069230769,0.12994578726923078,5,min–max
pre_rerun_s1000,object_moving,inf,Number_of_submovements_per_second,4.498616442657434,4.448412938250436,5.016571850730823,5,min–max
pre_rerun_s1000,pointing,10.0,Reconstruction_R2,0.9704838036690293,0.9644305952011593,0.9765370121368995,2,min–max
pre_rerun_s1000,pointing,10.0,Reconstruction_MASE,0.19334779005885228,0.19012517329230771,0.1965704068253968,2,min–max
pre_rerun_s1000,pointing,10.0,Number_of_submovements_per_second,1.449784526666251,1.2597349095380022,1.6398341437944999,2,min–max
pre_rerun_s1000,pointing,20.0,Reconstruction_R2,0.9769254326820374,0.9762599021196365,0.9775909632444382,2,min–max
pre_rerun_s1000,pointing,20.0,Reconstruction_MASE,0.1668222025892157,0.16075623391176472,0.17288817126666667,2,min–max
pre_rerun_s1000,pointing,20.0,Number_of_submovements_per_second,2.129736593198579,2.0001512024935115,2.2593219839036465,2,min–max
pre_rerun_s1000,pointing,inf,Reconstruction_R2,0.9737188663376495,0.9717530136677757,0.9756847190075233,2,min–max
