checkpoint,dataset,snr,metric,participant,n_trials,estimate,lower,upper
ft_released,Fitts,10.0,Reconstruction_MASE,106,651,0.27811135804915516,0.2649220824519969,0.2921784962488479
ft_released,Fitts,10.0,Reconstruction_MASE,108,652,0.25981779651840486,0.2509283828393405,0.26937239772584354
ft_released,Fitts,10.0,Reconstruction_MASE,110,652,0.28624668598159514,0.2757749156326687,0.29732959683895704
ft_released,Fitts,10.0,Reconstruction_MASE,2,432,0.3313450405092593,0.31830367386226854,0.3458064376614583
ft_released,Fitts,10.0,Reconstruction_MASE,4,432,0.3206792339814815,0.30576722506712956,0.3368792025700231
ft_released,Fitts,10.0,Reconstruction_MASE,6,432,0.38544042671296297,0.36684709819328704,0.4061736250486111
ft_released,Fitts,10.0,Reconstruction_MASE,8,432,0.3214964283333333,0.3076606423993055,0.33592872403993046
ft_released,Fitts,10.0,Reconstruction_R2,10,434,0.8833561435273166,0.8717269135063969,0.8944975670787596
ft_released,Fitts,10.0,Reconstruction_R2,102,652,0.8394977509792597,0.8314088572045228,0.847315995255771
ft_released,Fitts,10.0,Reconstruction_R2,104,651,0.9322358085080042,0.9246512987738198,0.9391971895039173
ft_released,Fitts,10.0,Reconstruction_R2,106,651,0.9056992601322872,0.8967665230532029,0.9143606245815297
ft_released,Fitts,10.0,Reconstruction_R2,108,652,0.9008914061302057,0.8943933483076059,0.9076455524179833
ft_released,Fitts,10.0,Reconstruction_R2,110,652,0.8814536058829606,0.8738746276091031,0.8881923898300327
ft_released,Fitts,10.0,Reconstruction_R2,2,432,0.8464538784766639,0.8363088385443445,0.8562542388353636
ft_released,Fitts,10.0,Reconstruction_R2,4,432,0.8608427009096852,0.8494885019578592,0.8710910581880145
ft_released,Fitts,10.0,Reconstruction_R2,6,432,0.7795382427672545,0.7682919421440197,0.7908663202698032
ft_released,Fitts,10.0,Reconstruction_R2,8,432,0.8555134067104923,0.8442741748807883,0.8664512338875621
ft_released,Fitts,20.0,Number_of_submovements_per_second,10,434,1.4253916670375155,1.368981381176546,1.4865633787293295
ft_released,Fitts,20.0,Number_of_submovements_per_second,102,652,1.6803882138066542,1.6316645199063726,1.7280977723310826
ft_released,Fitts,20.0,Number_of_submovements_per_second,104,651,1.3164307098097516,1.2819187196705506,1.3498949832111289
ft_released,Fitts,20.0,Number_of_submovements_per_second,106,651,1.5249683215681995,1.4855325235094667,1.5634816653440675
ft_released,Fitts,20.0,Number_of_submovements_per_second,108,652,1.2730814963064951,1.2349453443737037,1.312776666704888
ft_released,Fitts,20.0,Number_of_submovements_per_second,110,652,1.5994746122863486,1.555504474043989,1.641849607289226
ft_released,Fitts,20.0,Number_of_submovements_per_second,2,432,1.8513950519263744,1.7983391135510625,1.9061064235219318
ft_released,Fitts,20.0,Number_of_submovements_per_second,4,432,1.7898849675354238,1.7394374815937932,1.839761649696609
ft_released,Fitts,20.0,Number_of_submovements_per_second,6,432,2.0641156770418294,1.9966660737021205,2.132651010282441
ft_released,Fitts,20.0,Number_of_submovements_per_second,8,432,2.182816856624817,2.1123737403104315,2.2535642853528977
ft_released,Fitts,20.0,Reconstruction_MASE,10,434,0.27436258258064516,0.25971057348041476,0.2910766247235023
ft_released,Fitts,20.0,Reconstruction_MASE,102,652,0.2966082542638037,0.2861544641138804,0.3073214143140337
ft_released,Fitts,20.0,Reconstruction_MASE,104,651,0.2041575710691244,0.1966418778243472,0.21191107175314902
ft_released,Fitts,20.0,Reconstruction_MASE,106,651,0.24642359476190473,0.23532378941359447,0.258777064952765
ft_released,Fitts,20.0,Reconstruction_MASE,108,652,0.23901424412576686,0.23159729692523007,0.2476804356572086
ft_released,Fitts,20.0,Reconstruction_MASE,110,652,0.25884933648773006,0.24960523626111963,0.2691315715582822
ft_released,Fitts,20.0,Reconstruction_MASE,2,432,0.29333834247685187,0.28203954818750004,0.3057494225914352
ft_released,Fitts,20.0,Reconstruction_MASE,4,432,0.2846102237037037,0.27200086757233793,0.29771567085821754
ft_released,Fitts,20.0,Reconstruction_MASE,6,432,0.3546395384953704,0.33859804169560187,0.37184753259375
ft_released,Fitts,20.0,Reconstruction_MASE,8,432,0.28286141243055557,0.27134116883159726,0.2950743944212963
ft_released,Fitts,20.0,Reconstruction_R2,10,434,0.8939940559973915,0.8829960498323639,0.9049078253660059
ft_released,Fitts,20.0,Reconstruction_R2,102,652,0.8467702947876936,0.8385454343391892,0.8548819507375085
ft_released,Fitts,20.0,Reconstruction_R2,104,651,0.9410091560740258,0.9341162223214379,0.9480697200091387
ft_released,Fitts,20.0,Reconstruction_R2,106,651,0.9165350541174869,0.9075803689280962,0.9246745360794888
ft_released,Fitts,20.0,Reconstruction_R2,108,652,0.9123019598013052,0.905776877502448,0.9186909448104036
ft_released,Fitts,20.0,Reconstruction_R2,110,652,0.8940080611800855,0.8865598099957581,0.9017159990760629
ft_released,Fitts,20.0,Reconstruction_R2,2,432,0.8685934168321116,0.8581365784595686,0.878520716274916
ft_released,Fitts,20.0,Reconstruction_R2,4,432,0.8775952819872785,0.86619279657801,0.8882695702525476
ft_released,Fitts,20.0,Reconstruction_R2,6,432,0.7987752788596683,0.7870934814801095,0.8095496545062849
ft_released,Fitts,20.0,Reconstruction_R2,8,432,0.8734246646916425,0.8616820174096912,0.884928669280338
ft_released,Fitts,inf,Number_of_submovements_per_second,10,434,1.665681204565453,1.6035534833967773,1.7287889673698624
ft_released,Fitts,inf,Number_of_submovements_per_second,102,652,1.785554950885429,1.7368476996876792,1.8370227758569835
ft_released,Fitts,inf,Number_of_submovements_per_second,104,651,1.5690336439089017,1.5300829302785652,1.6077533170499319
ft_released,Fitts,inf,Number_of_submovements_per_second,106,651,1.7365267741910186,1.6937045571115297,1.7806714880773755
ft_released,Fitts,inf,Number_of_submovements_per_second,108,652,1.3686809708090053,1.3295260758597711,1.4067930846637189
ft_released,Fitts,inf,Number_of_submovements_per_second,110,652,1.790839102250621,1.74559249238831,1.8374583384149246
ft_released,Fitts,inf,Number_of_submovements_per_second,2,432,2.0524991716309966,1.9971136447469082,2.1063298780128306
ft_released,Fitts,inf,Number_of_submovements_per_second,4,432,1.9426740720842242,1.8879193400288286,1.9968815356793737
ft_released,Fitts,inf,Number_of_submovements_per_second,6,432,2.2272399297475607,2.1597137663646007,2.2966851665437895
ft_released,Fitts,inf,Number_of_submovements_per_second,8,432,2.4387469650375553,2.3592683638530114,2.521393280380936
ft_released,Fitts,inf,Reconstruction_MASE,10,434,0.273241519516129,0.2584138282926267,0.2890589857828341
ft_released,Fitts,inf,Reconstruction_MASE,102,652,0.29215320355828217,0.28185648572699384,0.3028351939651074
ft_released,Fitts,inf,Reconstruction_MASE,104,651,0.20011527867127496,0.19332167959696622,0.20763123422407834
ft_released,Fitts,inf,Reconstruction_MASE,106,651,0.24140181221044543,0.23051934233644394,0.25285664162058374
ft_released,Fitts,inf,Reconstruction_MASE,108,652,0.23598044697852766,0.22843162414493864,0.2438810072296779
ft_released,Fitts,inf,Reconstruction_MASE,110,652,0.2572335847546012,0.24796608498773004,0.26637025393749997
ft_released,Fitts,inf,Reconstruction_MASE,2,432,0.28837061071759257,0.27796441451446763,0.30004262733854165
ft_released,Fitts,inf,Reconstruction_MASE,4,432,0.28062243465277775,0.26858486748611116,0.2932480350509259
ft_released,Fitts,inf,Reconstruction_MASE,6,432,0.3497811530092592,0.33562262683680555,0.36503325677199067
ft_released,Fitts,inf,Reconstruction_MASE,8,432,0.27637497115740745,0.26482337029456016,0.2883703583153935
ft_released,Fitts,inf,Reconstruction_R2,10,434,0.8917736726971816,0.8800486715707911,0.9024679331907205
ft_released,Fitts,inf,Reconstruction_R2,102,652,0.8478558009570362,0.839138512233375,0.8555770377805627
ft_released,Fitts,inf,Reconstruction_R2,104,651,0.9414887257984706,0.9342153539443346,0.9485162983704273
ft_released,Fitts,inf,Reconstruction_R2,106,651,0.9168965768887334,0.9079184495725207,0.9254097444853657
ft_released,Fitts,inf,Reconstruction_R2,108,652,0.9131790439775385,0.9066677478147795,0.9190845436753671
ft_released,Fitts,inf,Reconstruction_R2,110,652,0.8931254175908726,0.8845237723294577,0.9005259514837726
ft_released,Fitts,inf,Reconstruction_R2,2,432,0.8693075247660831,0.8586358467082459,0.8787400105450716
ft_released,Fitts,inf,Reconstruction_R2,4,432,0.878417501984923,0.8670608061227809,0.8886984611619954
ft_released,Fitts,inf,Reconstruction_R2,6,432,0.7980846232838101,0.7867317673163834,0.8085409149596536
ft_released,Fitts,inf,Reconstruction_R2,8,432,0.8759313791438386,0.864571950343196,0.8874943606107047
ft_released,crank,10.0,Number_of_submovements_per_second,BGN,200,5.286782221868634,5.222493988126516,5.346787082757801
ft_released,crank,10.0,Number_of_submovements_per_second,INZ,200,5.314025842398405,5.229794614780694,5.384728977531195
ft_released,crank,10.0,Number_of_submovements_per_second,IWD,200,5.1451823830604555,5.065435681762174,5.225940072163939
ft_released,crank,10.0,Number_of_submovements_per_second,KTN,200,5.384296168014407,5.319649114022031,5.450106851030141
ft_released,crank,10.0,Number_of_submovements_per_second,OPO,200,5.328422000259161,5.275514842104167,5.3794006138108665
ft_released,crank,10.0,Reconstruction_MASE,BGN,200,0.07004940015,0.06507366421125,0.07488943690062501
ft_released,crank,10.0,Reconstruction_MASE,INZ,200,0.06856973363,0.06421952035825,0.073759520742
ft_released,crank,10.0,Reconstruction_MASE,IWD,200,0.08311209114500001,0.07830817766262499,0.08842385489837501
ft_released,crank,10.0,Reconstruction_MASE,KTN,200,0.07279910943,0.06859749223037499,0.077304487672125
ft_released,crank,10.0,Reconstruction_MASE,OPO,200,0.06333047819,0.059367257140000004,0.06803486082787501
ft_released,crank,10.0,Reconstruction_R2,BGN,200,0.8949440604448319,0.8867829098924994,0.9026721649989485
ft_released,crank,10.0,Reconstruction_R2,INZ,200,0.8857716408371925,0.8744416821375489,0.8957636295258998
ft_released,crank,10.0,Reconstruction_R2,IWD,200,0.8844661828875542,0.8761177367568016,0.892577037513256
ft_released,crank,10.0,Reconstruction_R2,KTN,200,0.8752202832698822,0.8658003989011049,0.8850513481125236
ft_released,crank,10.0,Reconstruction_R2,OPO,200,0.901099761724472,0.8892096866667271,0.911265883050859
ft_released,crank,20.0,Number_of_submovements_per_second,BGN,200,5.6816379323601724,5.617079191245138,5.741993219275027
ft_released,crank,20.0,Number_of_submovements_per_second,INZ,200,5.66312504298985,5.5804301167186345,5.737038839394227
ft_released,crank,20.0,Number_of_submovements_per_second,IWD,200,5.635133074969053,5.548159169219434,5.720295352935791
ft_released,crank,20.0,Number_of_submovements_per_second,KTN,200,5.720690681040287,5.653756661675871,5.789700394235552
ft_released,crank,20.0,Number_of_submovements_per_second,OPO,200,5.629160204529763,5.580257870256901,5.675389986243099
ft_released,crank,20.0,Reconstruction_MASE,BGN,200,0.04797007561999999,0.04514147978225,0.051057605665124996
ft_released,crank,20.0,Reconstruction_MASE,INZ,200,0.051600954605,0.048902213907375,0.054447338622
ft_released,crank,20.0,Reconstruction_MASE,IWD,200,0.059393819365,0.056382116407375,0.06255846514075
ft_released,crank,20.0,Reconstruction_MASE,KTN,200,0.054262257325,0.0510058500955,0.05770585882675001
ft_released,crank,20.0,Reconstruction_MASE,OPO,200,0.04769049142,0.045010710716250006,0.05070673547825
ft_released,crank,20.0,Reconstruction_R2,BGN,200,0.9303542160987854,0.9207174530401826,0.9388944026976823
ft_released,crank,20.0,Reconstruction_R2,INZ,200,0.9249751192331314,0.9169651553705335,0.9322420796751976
ft_released,crank,20.0,Reconstruction_R2,IWD,200,0.9189650183916092,0.9097182098403573,0.92771491086483
ft_released,crank,20.0,Reconstruction_R2,KTN,200,0.9169507893919945,0.9053798298910261,0.9263701405376196
ft_released,crank,20.0,Reconstruction_R2,OPO,200,0.9259658220410347,0.9137666772529484,0.9361636649593711
ft_released,crank,inf,Number_of_submovements_per_second,BGN,200,5.906734961271286,5.827307806089521,5.984494968764484
ft_released,crank,inf,Number_of_submovements_per_second,INZ,200,6.05140456482768,5.943078418392688,6.14700809257105
ft_released,crank,inf,Number_of_submovements_per_second,IWD,200,5.961033544689417,5.857506808619946,6.067383837159723
ft_released,crank,inf,Number_of_submovements_per_second,KTN,200,6.059736384451389,5.965591315515339,6.156428485717624
ft_released,crank,inf,Number_of_submovements_per_second,OPO,200,5.9291249759495255,5.858303002975881,6.000131227914244
ft_released,crank,inf,Reconstruction_MASE,BGN,200,0.066946871525,0.06387235237037502,0.070343868425625
ft_released,crank,inf,Reconstruction_MASE,INZ,200,0.06386310267,0.060698963750625,0.0672385253795
ft_released,crank,inf,Reconstruction_MASE,IWD,200,0.07151881507999999,0.06841688826225,0.07464531413025
ft_released,crank,inf,Reconstruction_MASE,KTN,200,0.06389065178,0.060538712502375,0.067326194851
ft_released,crank,inf,Reconstruction_MASE,OPO,200,0.06449702929500001,0.06174105502225,0.06741315278187501
ft_released,crank,inf,Reconstruction_R2,BGN,200,0.8813706895709038,0.8686719757914543,0.893185895897448
ft_released,crank,inf,Reconstruction_R2,INZ,200,0.8908600571751595,0.880746771492064,0.9006639858111739
ft_released,crank,inf,Reconstruction_R2,IWD,200,0.8899253803491592,0.8780331565588713,0.9008206878826023
ft_released,crank,inf,Reconstruction_R2,KTN,200,0.8905091097950936,0.878759338222444,0.9013845741078258
ft_released,crank,inf,Reconstruction_R2,OPO,200,0.8799760165810585,0.8672455022409558,0.8914381849989296
ft_released,object_moving,10.0,Number_of_submovements_per_second,1,160,2.2290309467352927,2.0860684096551267,2.3708751507976555
ft_released,object_moving,10.0,Number_of_submovements_per_second,3,160,2.3126335762208328,2.1655626035062596,2.4666239434678574
ft_released,object_moving,10.0,Number_of_submovements_per_second,5,160,2.1716726096346974,2.042178645398235,2.3014326322678245
ft_released,object_moving,10.0,Number_of_submovements_per_second,7,160,2.324027484515682,2.1716974182694684,2.496431155182654
ft_released,object_moving,10.0,Number_of_submovements_per_second,9,160,2.1641419047955424,2.030874466066598,2.297682896844344
ft_released,object_moving,10.0,Reconstruction_MASE,1,160,0.16801802379375,0.15517638205359374,0.18144937110828124
ft_released,object_moving,10.0,Reconstruction_MASE,3,160,0.16294269179374998,0.1520383480875,0.17600320548953122
ft_released,object_moving,10.0,Reconstruction_MASE,5,160,0.1596570527125,0.14943696057859376,0.17216190189812497
ft_released,object_moving,10.0,Reconstruction_MASE,7,160,0.16873436624375,0.15623797190375,0.18188418673609374
ft_released,object_moving,10.0,Reconstruction_MASE,9,160,0.1599551881375,0.14828366106531252,0.17234686671671876
ft_released,object_moving,10.0,Reconstruction_R2,1,160,0.9152421001344919,0.8951762670278549,0.9302722769230604
ft_released,object_moving,10.0,Reconstruction_R2,3,160,0.9209216319024562,0.9057729075010865,0.9341415112651885
ft_released,object_moving,10.0,Reconstruction_R2,5,160,0.9265176925808192,0.9119256690517068,0.9391314153093845
ft_released,object_moving,10.0,Reconstruction_R2,7,160,0.9157313421368599,0.8988379573263228,0.9307348373904825
ft_released,object_moving,10.0,Reconstruction_R2,9,160,0.9206288881599903,0.9029483023658395,0.9361260713636875
ft_released,object_moving,20.0,Number_of_submovements_per_second,1,160,3.251564039848745,3.1354861404164693,3.3753932544845155
ft_released,object_moving,20.0,Number_of_submovements_per_second,3,160,3.2184412095230073,3.0923945492715577,3.341105636511929
ft_released,object_moving,20.0,Number_of_submovements_per_second,5,160,3.3797505260445178,3.2495624693634455,3.5141778482298833
ft_released,object_moving,20.0,Number_of_submovements_per_second,7,160,3.345099466620013,3.20867082287441,3.4797464325616603
ft_released,object_moving,20.0,Number_of_submovements_per_second,9,160,3.405609833775088,3.2542944070359225,3.55493220576318
ft_released,object_moving,20.0,Reconstruction_MASE,1,160,0.08886132384374999,0.08369174751828125,0.09474537554921873
ft_released,object_moving,20.0,Reconstruction_MASE,3,160,0.09575389870625,0.08931343575765625,0.10274556877328125
ft_released,object_moving,20.0,Reconstruction_MASE,5,160,0.09378417571875,0.08826397579484375,0.09991044670859375
ft_released,object_moving,20.0,Reconstruction_MASE,7,160,0.09290210193125,0.08853765536734376,0.0972603717709375
ft_released,object_moving,20.0,Reconstruction_MASE,9,160,0.09422539346875,0.08899588493859377,0.10014519096609374
ft_released,object_moving,20.0,Reconstruction_R2,1,160,0.9762926779687404,0.9715312039572745,0.980253819739446
ft_released,object_moving,20.0,Reconstruction_R2,3,160,0.9715768281370402,0.9643024826329202,0.9775166872236878
ft_released,object_moving,20.0,Reconstruction_R2,5,160,0.9742783479392528,0.9685985497198999,0.9789142299257219
ft_released,object_moving,20.0,Reconstruction_R2,7,160,0.9770347457379103,0.9746140326093883,0.9792854597512632
ft_released,object_moving,20.0,Reconstruction_R2,9,160,0.9748430978506804,0.9706393659953028,0.9782678567245603
ft_released,object_moving,inf,Number_of_submovements_per_second,1,160,3.9188051177188754,3.7760642608394845,4.062655199167784
ft_released,object_moving,inf,Number_of_submovements_per_second,3,160,4.002278937958181,3.8453724461258387,4.1682241455302576
ft_released,object_moving,inf,Number_of_submovements_per_second,5,160,4.043167302617803,3.8867099016846622,4.198423656087835
ft_released,object_moving,inf,Number_of_submovements_per_second,7,160,4.076383344596252,3.9184590784250757,4.225780209631194
ft_released,object_moving,inf,Number_of_submovements_per_second,9,160,4.158083767164499,4.019202803762164,4.300404949800577
ft_released,object_moving,inf,Reconstruction_MASE,1,160,0.09203404827499999,0.08724136629328125,0.09724875714578124
ft_released,object_moving,inf,Reconstruction_MASE,3,160,0.10170862514375001,0.09602206243015624,0.10795427098109374
ft_released,object_moving,inf,Reconstruction_MASE,5,160,0.0940968578875,0.0887952992384375,0.10001086557250001
ft_released,object_moving,inf,Reconstruction_MASE,7,160,0.09644517758125,0.09048466288390625,0.10242005654109373
ft_released,object_moving,inf,Reconstruction_MASE,9,160,0.10394734616875001,0.09741247347687498,0.11098332551078124
ft_released,object_moving,inf,Reconstruction_R2,1,160,0.9754741325974464,0.972590660341084,0.9781434611137956
ft_released,object_moving,inf,Reconstruction_R2,3,160,0.9691277228295803,0.9630828542355447,0.9738082683179528
ft_released,object_moving,inf,Reconstruction_R2,5,160,0.9737974938005209,0.9693231542408467,0.9776551515515894
ft_released,object_moving,inf,Reconstruction_R2,7,160,0.971339524909854,0.9658192399609834,0.9760572911798954
ft_released,object_moving,inf,Reconstruction_R2,9,160,0.9654020249843598,0.9575191507209092,0.9714691879879683
ft_released,pointing,10.0,Number_of_submovements_per_second,B,332,0.8126656231694821,0.7728890046520798,0.8508614086348237
ft_released,pointing,10.0,Number_of_submovements_per_second,D,351,0.895711845981005,0.8418867233822234,0.9490076418006872
ft_released,pointing,10.0,Reconstruction_MASE,B,332,0.19807897295180724,0.1920057347106175,0.204571743732756
ft_released,pointing,10.0,Reconstruction_MASE,D,351,0.20559372194017095,0.19972273615128203,0.2115952438309829
ft_released,pointing,10.0,Reconstruction_R2,B,332,0.9662071037364294,0.9625033237713289,0.9693553992558315
ft_released,pointing,10.0,Reconstruction_R2,D,351,0.9703386891261805,0.9673604396206361,0.9730004786129012
ft_released,pointing,20.0,Number_of_submovements_per_second,B,332,1.4263518397830965,1.3700101694529765,1.4838879686339859
ft_released,pointing,20.0,Number_of_submovements_per_second,D,351,1.7520767303072236,1.696685844562693,1.8119215434655929
ft_released,pointing,20.0,Reconstruction_MASE,B,332,0.1535521814879518,0.14780032598448797,0.15957666633516565
ft_released,pointing,20.0,Reconstruction_MASE,D,351,0.15610908895726497,0.15175101761488605,0.1611164559062678
ft_released,pointing,20.0,Reconstruction_R2,B,332,0.97819639096059,0.9746014358722661,0.9810484512563211
ft_released,pointing,20.0,Reconstruction_R2,D,351,0.9834695641811078,0.9816227026220061,0.9851376613193428
ft_released,pointing,inf,Number_of_submovements_per_second,B,332,2.489992414028889,2.409211634554485,2.569345914695625
ft_released,pointing,inf,Number_of_submovements_per_second,D,351,3.014373099192595,2.928355259621818,3.1014861265420275
ft_released,pointing,inf,Reconstruction_MASE,B,332,0.1386582370753012,0.13352718094849397,0.14362590271280118
ft_released,pointing,inf,Reconstruction_MASE,D,351,0.13692283156980056,0.13241855370170938,0.14165297247492878
ft_released,pointing,inf,Reconstruction_R2,B,332,0.9808955007647894,0.9787470376859587,0.9829078881496406
ft_released,pointing,inf,Reconstruction_R2,D,351,0.9845352487007097,0.9824248326682297,0.9864640069610712
ft_released,steering,10.0,Number_of_submovements_per_second,10,40,2.8828708324581385,2.832781183999032,2.936250537028536
ft_released,steering,10.0,Number_of_submovements_per_second,12,40,2.9092775713652372,2.8353052724618464,2.9889641182031483
ft_released,steering,10.0,Number_of_submovements_per_second,14,40,2.8112329971045256,2.754804851487279,2.8670224838890137
ft_released,steering,10.0,Number_of_submovements_per_second,16,40,2.626175807788968,2.5846990241669117,2.6655463290866463
ft_released,steering,10.0,Number_of_submovements_per_second,18,40,2.9647981971502304,2.8963473066687584,3.0301722823642194
ft_released,steering,10.0,Number_of_submovements_per_second,2,40,3.042085273191333,2.9721246169880033,3.1124947465024886
ft_released,steering,10.0,Number_of_submovements_per_second,4,40,2.8461861480027437,2.7790748113766313,2.920812207553536
ft_released,steering,10.0,Number_of_submovements_per_second,6,40,3.4337385836988688,3.3598695368506015,3.508124771621078
ft_released,steering,10.0,Number_of_submovements_per_second,8,40,2.73792271502316,2.6860672001726926,2.790867011854425
ft_released,steering,10.0,Reconstruction_MASE,10,40,0.2391012755,0.23650622426249998,0.24173082262499998
ft_released,steering,10.0,Reconstruction_MASE,12,40,0.24216555450000002,0.23925263811250003,0.24524843395625
ft_released,steering,10.0,Reconstruction_MASE,14,40,0.26016288025,0.25746841891874994,0.26293066583125
ft_released,steering,10.0,Reconstruction_MASE,16,40,0.221278898,0.21876249129999997,0.22381317696250003
ft_released,steering,10.0,Reconstruction_MASE,18,40,0.24228778825,0.23951011135,0.24515879645625
ft_released,steering,10.0,Reconstruction_MASE,2,40,0.2475607155,0.24539094456250002,0.2498683568875
ft_released,steering,10.0,Reconstruction_MASE,4,40,0.2338908955,0.23141444268749997,0.23640647859375
ft_released,steering,10.0,Reconstruction_MASE,6,40,0.24452564225,0.24177578249375,0.24760659923125003
ft_released,steering,10.0,Reconstruction_MASE,8,40,0.21574767799999997,0.21353817054375002,0.21771223043125001
ft_released,steering,10.0,Reconstruction_R2,10,40,0.9447545543313026,0.9434136228263378,0.9460546181723476
ft_released,steering,10.0,Reconstruction_R2,12,40,0.9429205968976021,0.9413060702010989,0.9444070139899851
ft_released,steering,10.0,Reconstruction_R2,14,40,0.939041730761528,0.9373839372768998,0.940623591169715
ft_released,steering,10.0,Reconstruction_R2,16,40,0.9525981605052948,0.9515965725854039,0.9536132260784507
ft_released,steering,10.0,Reconstruction_R2,18,40,0.9426127552986145,0.9410975082963705,0.9440269208326936
ft_released,steering,10.0,Reconstruction_R2,2,40,0.940664030611515,0.9392109381780028,0.9421121080592275
ft_released,steering,10.0,Reconstruction_R2,4,40,0.9419938161969185,0.9404313328117132,0.9434436430037022
ft_released,steering,10.0,Reconstruction_R2,6,40,0.9358219161629677,0.9339081447198987,0.9376579425483942
ft_released,steering,10.0,Reconstruction_R2,8,40,0.951918950676918,0.9504824194684625,0.953344768807292
ft_released,steering,20.0,Number_of_submovements_per_second,10,40,4.033108022063971,3.9706512023694813,4.096714594960213
ft_released,steering,20.0,Number_of_submovements_per_second,12,40,4.290621098130941,4.191660255286843,4.384950886107982
ft_released,steering,20.0,Number_of_submovements_per_second,14,40,4.161135418340564,4.102089265454561,4.225036612339317
ft_released,steering,20.0,Number_of_submovements_per_second,16,40,3.733801307156682,3.6838673665188253,3.7847209225874394
ft_released,steering,20.0,Number_of_submovements_per_second,18,40,3.93453710898757,3.8422070853877814,4.028107165172696
ft_released,steering,20.0,Number_of_submovements_per_second,2,40,4.225172096863389,4.146536561753601,4.302155895531177
ft_released,steering,20.0,Number_of_submovements_per_second,4,40,3.7669605631381273,3.672146343346685,3.862097354186699
ft_released,steering,20.0,Number_of_submovements_per_second,6,40,4.43295893445611,4.3594490644522015,4.509350293781608
ft_released,steering,20.0,Number_of_submovements_per_second,8,40,3.9108278565108776,3.8463008634746076,3.9749868168029936
ft_released,steering,20.0,Reconstruction_MASE,10,40,0.14738308875,0.14565165626875,0.1490448778125
ft_released,steering,20.0,Reconstruction_MASE,12,40,0.143195804,0.14122268807500002,0.14500788498124997
ft_released,steering,20.0,Reconstruction_MASE,14,40,0.16065052575,0.15896986186875,0.1624733041625
ft_released,steering,20.0,Reconstruction_MASE,16,40,0.12638101702500001,0.12432708730125001,0.12853250534625
ft_released,steering,20.0,Reconstruction_MASE,18,40,0.15460494625,0.1523990218,0.15692014383125
ft_released,steering,20.0,Reconstruction_MASE,2,40,0.1543672115,0.15228385401875,0.15652277495
ft_released,steering,20.0,Reconstruction_MASE,4,40,0.15242573450000002,0.15012289184375002,0.1547679671625
ft_released,steering,20.0,Reconstruction_MASE,6,40,0.160701805,0.1577645216,0.16351153145
ft_released,steering,20.0,Reconstruction_MASE,8,40,0.127238718975,0.12555691226375,0.12886306472125
ft_released,steering,20.0,Reconstruction_R2,10,40,0.9714802414178848,0.970382696762681,0.9724988584965467
ft_released,steering,20.0,Reconstruction_R2,12,40,0.9739369407296181,0.9731196994334459,0.9747345871850848
ft_released,steering,20.0,Reconstruction_R2,14,40,0.9677171632647514,0.9667714287340641,0.9687542094662785
ft_released,steering,20.0,Reconstruction_R2,16,40,0.9792527258396149,0.978332593291998,0.9800914565473795
ft_released,steering,20.0,Reconstruction_R2,18,40,0.9669186651706696,0.9655562310665846,0.9683212853595614
ft_released,steering,20.0,Reconstruction_R2,2,40,0.9681242853403091,0.9669620781764389,0.9693304393440485
ft_released,steering,20.0,Reconstruction_R2,4,40,0.9655214101076126,0.9637054027244448,0.9670828961208463
ft_released,steering,20.0,Reconstruction_R2,6,40,0.9620296373963356,0.9604663091897964,0.9636846533790231
ft_released,steering,20.0,Reconstruction_R2,8,40,0.9789660111069679,0.9781223136559128,0.9797577948123216
ft_released,steering,inf,Number_of_submovements_per_second,10,40,5.661338724195957,5.572819142974913,5.755957168154418
ft_released,steering,inf,Number_of_submovements_per_second,12,40,5.768952794373035,5.649698824994266,5.8842271758243445
ft_released,steering,inf,Number_of_submovements_per_second,14,40,5.717524286359549,5.639476200286299,5.794078653026372
ft_released,steering,inf,Number_of_submovements_per_second,16,40,4.948611348867416,4.886839974392205,5.007632716465741
ft_released,steering,inf,Number_of_submovements_per_second,18,40,5.178865917026997,5.07590762693435,5.283344921283424
ft_released,steering,inf,Number_of_submovements_per_second,2,40,5.7778440825641155,5.693574719130993,5.860416576638817
ft_released,steering,inf,Number_of_submovements_per_second,4,40,5.146619528532028,5.034630641620606,5.2585298286750914
ft_released,steering,inf,Number_of_submovements_per_second,6,40,5.864635102450848,5.789947289507836,5.943339376151561
ft_released,steering,inf,Number_of_submovements_per_second,8,40,5.441394589841366,5.367586117610335,5.517226273007691
ft_released,steering,inf,Reconstruction_MASE,10,40,0.13298845199999998,0.13148071829375,0.13452289743125
ft_released,steering,inf,Reconstruction_MASE,12,40,0.12902925535,0.1274500942675,0.1305629954425
ft_released,steering,inf,Reconstruction_MASE,14,40,0.14067485525,0.13914952155625,0.14212270009999997
ft_released,steering,inf,Reconstruction_MASE,16,40,0.11381645174999999,0.11156944492625001,0.11619465942687499
ft_released,steering,inf,Reconstruction_MASE,18,40,0.14212671325,0.14036976819375,0.1440167293625
ft_released,steering,inf,Reconstruction_MASE,2,40,0.13823647975,0.13625151676875,0.14025565964999998
ft_released,steering,inf,Reconstruction_MASE,4,40,0.139723105,0.13781954635625,0.1416151520375
ft_released,steering,inf,Reconstruction_MASE,6,40,0.148272665,0.14568177016249997,0.15072720736249998
ft_released,steering,inf,Reconstruction_MASE,8,40,0.11470823977499997,0.11336935391125,0.11596653364687501
