checkpoint,dataset,snr,metric,n_participants,median,q25,q75,min_estimate,max_estimate,envelope_lo,envelope_hi,mixture_lo,mixture_hi
pre_released,tablet_writing,20.0,Number_of_submovements_per_second,44,8.25883599697428,7.954657037109934,8.413289193173542,5.6554145365953445,9.235039293766022,5.101479340810329,10.774880111217499,6.147116271338679,9.078809799321673
pre_released,tablet_writing,20.0,Reconstruction_MASE,44,0.33843752235695185,0.3153285659882764,0.370102514061086,0.2553471308333333,0.46976041882352937,0.21954769597916668,0.49852977623529415,0.2717283723363637,0.4666854525955882
pre_released,tablet_writing,20.0,Reconstruction_R2,44,0.8361578763180215,0.8149782619060242,0.8525675346746164,0.7442143797874451,0.893604728308591,0.7159143100272526,0.9202076392869154,0.741963810079238,0.8935829208802544
pre_released,tablet_writing,inf,Number_of_submovements_per_second,44,8.612604360370074,8.315819637490279,8.767344356131028,6.383041739463806,9.209339459641622,5.7787071955390275,9.782203316688538,6.883201068239834,9.238108902822999
pre_released,tablet_writing,inf,Reconstruction_MASE,44,0.3279125155989304,0.3085301787272727,0.3627356440254011,0.23477714833333332,0.46109395,0.20821212153125002,0.49091828826470574,0.26038656951272726,0.4584721670220588
pre_released,tablet_writing,inf,Reconstruction_R2,44,0.8417689413310372,0.8211740281931749,0.8585489320067259,0.7529400850043577,0.899937467141585,0.7234123177826404,0.9247451836243271,0.7480738077093574,0.8998179257345019
pre_released,whacamole,10.0,Number_of_submovements_per_second,181,3.810316175222397,3.1713413447141647,4.217180907726288,1.1982249096035955,5.094705373048782,1.1982249096035955,5.094705373048782,1.4865489676594734,4.720221608877182
pre_released,whacamole,10.0,Reconstruction_MASE,181,0.33683905,0.31086212,0.36866412,0.23243345,0.7794662,0.23243345,0.7794662,0.2593858,0.67763895
pre_released,whacamole,10.0,Reconstruction_R2,181,0.9153642058372498,0.8754687309265137,0.9295446872711182,0.5895521640777588,0.9662180542945862,0.5895521640777588,0.9662180542945862,0.6528418064117432,0.9489907026290894
pre_released,whacamole,20.0,Number_of_submovements_per_second,181,4.432102292776108,3.669741600751877,4.986931532621384,1.1372042074799538,6.5108974277973175,1.1372042074799538,6.5108974277973175,1.5786384791135788,5.811460018157959
pre_released,whacamole,20.0,Reconstruction_MASE,181,0.2581032,0.23495604,0.29189894,0.16381517,0.75591993,0.16381517,0.75591993,0.19115779,0.6077644
pre_released,whacamole,20.0,Reconstruction_R2,181,0.9350351095199584,0.8971714973449707,0.9523096680641174,0.6038064956665039,0.9792556762695312,0.6038064956665039,0.9792556762695312,0.6681855916976929,0.9713823795318604
pre_released,whacamole,inf,Number_of_submovements_per_second,181,4.943197667598724,4.035055339336395,5.488854199647903,1.1427514627575874,7.779829502105713,1.1427514627575874,7.779829502105713,1.6485657915472984,6.455907225608826
pre_released,whacamole,inf,Reconstruction_MASE,181,0.23518366,0.21448325,0.27290028,0.1469173,0.7433767,0.1469173,0.7433767,0.16702697,0.5807676
pre_released,whacamole,inf,Reconstruction_R2,181,0.939445972442627,0.9019166827201844,0.9553459882736206,0.6085778474807739,0.9812152981758118,0.6085778474807739,0.9812152981758118,0.6709436774253845,0.9743592739105223
pre_rerun,Fitts,10.0,Number_of_submovements_per_second,10,1.8029775619192585,1.671768821419693,2.076947533949149,1.4359864916800995,2.3239846538571225,1.395130309804794,2.3987818399635015,1.4220527030586156,2.3489999910056616
pre_rerun,Fitts,10.0,Reconstruction_MASE,10,0.3162822683241061,0.2837556503263679,0.3224353459842578,0.23767210740399386,0.3930618775462963,0.22812943064400926,0.41656981888599537,0.23394449603110595,0.400111425558449
pre_rerun,Fitts,10.0,Reconstruction_R2,10,0.8757303262685454,0.8564501046030609,0.9039509642663544,0.7842772414010984,0.9331472375975226,0.7715031959806327,0.9400934129884715,0.7802139164259037,0.9357074903201215
pre_rerun,Fitts,20.0,Number_of_submovements_per_second,10,1.884804761698788,1.775201045429609,2.145682433700939,1.4756508007434201,2.4717615050677626,1.4400785572521897,2.5438880938810247,1.4635801065828868,2.4942467413461094
pre_rerun,Fitts,20.0,Reconstruction_MASE,10,0.2867555167493919,0.25649067927203784,0.29917073532986116,0.2119284397542243,0.37174424064814815,0.20317770599615972,0.39219825344444437,0.20882477306067587,0.3788380352349537
pre_rerun,Fitts,20.0,Reconstruction_R2,10,0.8881177421675763,0.8712318529271417,0.9119087146606548,0.7949719562850617,0.9405596483321417,0.7829094084738581,0.9476763301066905,0.7907204900040394,0.9431707918415055
pre_rerun,Fitts,inf,Number_of_submovements_per_second,10,2.098128721540045,2.019404812410597,2.3186997351391865,1.638672341809728,2.722702414030209,1.6016457320085262,2.793932071650892,1.625202182703223,2.7463887000728087
pre_rerun,Fitts,inf,Reconstruction_MASE,10,0.2855452894162293,0.2563337978829408,0.3021555208912037,0.20876545368663593,0.3666436321296296,0.1994736245986943,0.386643255328125,0.20562569289170507,0.3730049614467592
pre_rerun,Fitts,inf,Reconstruction_R2,10,0.8816986528238575,0.8657241539201803,0.9049411593760999,0.7952507386604944,0.9401804481600103,0.784187648528152,0.9472833020071829,0.7916129761513461,0.9428433468860049
pre_rerun,crank,10.0,Number_of_submovements_per_second,5,3.709375024214387,3.6566291078925133,3.7604770313948395,3.6097584374248983,3.845148115977645,3.5274101183842865,3.9444160761125384,3.5614904965180902,3.900665250951424
pre_rerun,crank,10.0,Reconstruction_MASE,5,0.15098689876,0.14759767532,0.152029126735,0.146682894575,0.16127828219499998,0.1430392428595,0.1660008013605,0.1440233731675,0.1638663109955
pre_rerun,crank,10.0,Reconstruction_R2,5,0.5109491077065468,0.4858421990275383,0.5177706867456436,0.4766290730237961,0.5318048176169395,0.4358062695413828,0.5713384362831712,0.4487649818658829,0.5561992446035147
pre_rerun,crank,20.0,Number_of_submovements_per_second,5,4.307371847704053,4.2633534371852875,4.483784087374806,4.162979893013835,4.531772482395172,4.059243609728291,4.714187372848392,4.096351894168183,4.652413225332276
pre_rerun,crank,20.0,Reconstruction_MASE,5,0.131198293325,0.130093193085,0.132837428335,0.12515760343500001,0.13400398726,0.12206727267512497,0.1372081487625,0.12332045132612499,0.136205080750875
pre_rerun,crank,20.0,Reconstruction_R2,5,0.59399743527174,0.5924781399965287,0.6162154215574265,0.5610285672545433,0.6469077032804489,0.5225372498109937,0.6756988470330835,0.5389347186684608,0.6643376746028662
pre_rerun,crank,inf,Number_of_submovements_per_second,5,4.792030509933829,4.064919095858931,4.877418744564056,3.981799370795488,4.879402287304401,3.7799605695717036,5.142730130581185,3.8533380266837773,5.067364575499669
pre_rerun,crank,inf,Reconstruction_MASE,5,0.141757911095,0.13567433337999998,0.17746085045999999,0.12981143653,0.194035810695,0.126599997122125,0.205301224552,0.127845273689875,0.20058577114562498
pre_rerun,crank,inf,Reconstruction_R2,5,0.4801066130399704,0.017829563915729523,0.5633603936433792,-0.3283306720852852,0.5666941383481026,-0.5784642340689897,0.6163321071416139,-0.47173705687373874,0.5993355365619063
pre_rerun,object_moving,10.0,Number_of_submovements_per_second,5,2.501935674576089,2.3871237648418173,2.524504772736691,2.380017437506467,2.5671467729844153,2.234312994920765,2.7148081020248354,2.2669771194574424,2.671481509547448
pre_rerun,object_moving,10.0,Reconstruction_MASE,5,0.16062953190624998,0.1585888813875,0.16180899465625,0.1553530575375,0.1619018778125,0.14644672675703127,0.17546479178625,0.14836125808687498,0.1723983959354687
pre_rerun,object_moving,10.0,Reconstruction_R2,5,0.9253036964684724,0.9247830726206303,0.9256938520818949,0.9155439365655184,0.9321180742233992,0.8912895606644451,0.9416717254184187,0.9017553657013923,0.938968676980585
pre_rerun,object_moving,20.0,Number_of_submovements_per_second,5,3.0523627032525837,3.034233649377711,3.1693376053590328,2.973590087145567,3.2205412115436047,2.802519213804044,3.397669491288252,2.855315771314781,3.337049561395543
