checkpoint,dataset,snr,metric,n_trials,n_participants,min_trials,max_trials,est_trial,lo_trial,hi_trial,est_balanced,lo_balanced,hi_balanced,stratified,note
pre_rerun_s1000,object_moving,inf,Number_of_submovements_per_second,800,5,160,160,4.647245883196592,4.561594877962489,4.732990320509998,4.647245883196592,4.561594877962489,4.732990320509998,True,
pre_rerun_s1000,object_moving,inf,Reconstruction_MASE,800,5,160,160,0.12051640388875001,0.11724523615343752,0.1239541133661875,0.12051640388875,0.1172452361534375,0.12395411336618749,True,
pre_rerun_s1000,object_moving,inf,Reconstruction_R2,800,5,160,160,0.9543849746882915,0.9509802070073783,0.9575630811136217,0.9543849746882916,0.9509802070073783,0.9575630811136217,True,
pre_rerun_s1000,pointing,10.0,Number_of_submovements_per_second,683,2,332,351,1.488593506352706,1.4379247057972282,1.5412342954269511,1.4852373979066669,1.434708950125562,1.5377826756734876,True,
pre_rerun_s1000,pointing,10.0,Reconstruction_MASE,683,2,332,351,0.1974225353806735,0.1938800991341508,0.20110683186233527,0.19740978092172107,0.1938383775448057,0.20111733626743286,True,
pre_rerun_s1000,pointing,10.0,Reconstruction_R2,683,2,332,351,0.9715055145246916,0.9694593757238256,0.9733477587864828,0.9713901388909816,0.969299163672487,0.9732693340705358,True,
pre_rerun_s1000,pointing,20.0,Number_of_submovements_per_second,683,2,332,351,2.121560600685777,2.0675452508285947,2.177216436501216,2.1209359627956763,2.0667830628020316,2.1765083543417276,True,
pre_rerun_s1000,pointing,20.0,Reconstruction_MASE,683,2,332,351,0.16745176849926793,0.1628705033623353,0.17255335231950952,0.1673703121898749,0.1628017397135864,0.17243578175098387,True,
pre_rerun_s1000,pointing,20.0,Reconstruction_R2,683,2,332,351,0.9746583321433117,0.9706608978166936,0.9778803582683663,0.9746316962832301,0.9706622039463314,0.9778358020583896,True,
pre_rerun_s1000,pointing,inf,Number_of_submovements_per_second,683,2,332,351,3.6160481206276405,3.541903594763756,3.6892951703964463,3.6136353514638193,3.539310163911614,3.687016518454926,True,
pre_rerun_s1000,pointing,inf,Reconstruction_MASE,683,2,332,351,0.15805788635285503,0.1535658750830527,0.16266006635058566,0.15809571603306816,0.1536105123912891,0.16268705248918022,True,
pre_rerun_s1000,pointing,inf,Reconstruction_R2,683,2,332,351,0.9745708522475481,0.9716143300405009,0.9771180128806856,0.9745022915724405,0.9715384809103381,0.9770520696930926,True,
pre_rerun_s1000,steering,10.0,Number_of_submovements_per_second,360,9,40,40,3.4395213164389133,3.417365392530337,3.462374444818124,3.4395213164389133,3.417365392530337,3.462374444818124,True,
pre_rerun_s1000,steering,10.0,Reconstruction_MASE,360,9,40,40,0.23215013758333333,0.23129292719722225,0.23302683868125,0.23215013758333336,0.23129292719722222,0.23302683868125001,True,
pre_rerun_s1000,steering,10.0,Reconstruction_R2,360,9,40,40,0.9454802158806059,0.9449669898384148,0.9460023468939794,0.9454802158806059,0.9449669898384148,0.9460023468939794,True,
pre_rerun_s1000,steering,20.0,Number_of_submovements_per_second,360,9,40,40,4.153804499655962,4.126149715995417,4.181881283906598,4.153804499655962,4.126149715995417,4.181881283906598,True,
pre_rerun_s1000,steering,20.0,Reconstruction_MASE,360,9,40,40,0.16323753075,0.1624878883375,0.16399312340277777,0.16323753075,0.1624878883375,0.16399312340277777,True,
pre_rerun_s1000,steering,20.0,Reconstruction_R2,360,9,40,40,0.9648998109830751,0.9644385043738617,0.9653540311919317,0.9648998109830751,0.9644385043738617,0.9653540311919319,True,
pre_rerun_s1000,steering,inf,Number_of_submovements_per_second,360,9,40,40,5.4627875325580435,5.434606537595392,5.490103559258084,5.4627875325580435,5.434606537595392,5.490103559258084,True,
pre_rerun_s1000,steering,inf,Reconstruction_MASE,360,9,40,40,0.1500044010111111,0.14930621434152777,0.15072403164694442,0.15000440101111112,0.14930621434152777,0.15072403164694445,True,
pre_rerun_s1000,steering,inf,Reconstruction_R2,360,9,40,40,0.9672135568327374,0.9667985855456855,0.9676232478395105,0.9672135568327374,0.9667985855456855,0.9676232478395104,True,
pre_rerun_s1000,tablet_writing,10.0,Number_of_submovements_per_second,3801,44,5,572,7.82990348365837,7.774865510948473,7.8823341079745015,7.703412150024451,7.6396730166673,7.764938746368858,True,
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_MASE,3801,44,5,572,0.38890521838463554,0.3862922571046435,0.3914609781898843,0.3940840678619501,0.39095764945319555,0.3972149255426217,True,
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_R2,3801,44,5,572,0.794874088869569,0.7924360581747922,0.7973444543177126,0.7944764243074768,0.7915094976721732,0.7974405968545075,True,
pre_rerun_s1000,tablet_writing,20.0,Number_of_submovements_per_second,3801,44,5,572,8.474636924421471,8.42073124169461,8.528899193094894,8.4037846558862,8.336411905505313,8.471482762032215,True,
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_MASE,3801,44,5,572,0.3412148287671665,0.3387379210233754,0.3436452904410024,0.3449260905832119,0.3418776792016017,0.34792588579267,True,
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_R2,3801,44,5,572,0.8286501580211747,0.8264079388745582,0.8309888124936382,0.8285524560740682,0.8254587687366659,0.8315092567949047,True,
pre_rerun_s1000,tablet_writing,inf,Number_of_submovements_per_second,3801,44,5,572,8.78651529209484,8.734658033687742,8.837679091963738,8.734366666830873,8.665997234125738,8.802167055715811,True,
pre_rerun_s1000,tablet_writing,inf,Reconstruction_MASE,3801,44,5,572,0.33389859875585376,0.3314230421515784,0.3363919300316035,0.3374716849227067,0.334460972076405,0.340469481432262,True,
